,name,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
0,The truth that you leave.mp3,0.31742551922798157,0.10253163427114487,943.5534671632654,976.3202148586603,1772.23095022857,0.048709833954140865,-246.40126037597656,206.0210418701172,-36.4665641784668,20.840219497680664,9.90746021270752,-0.7596624493598938,1.0402324199676514,-1.2865278720855713,-0.9836040139198303,-5.1192402839660645,-8.613441467285156,-4.333635330200195,0.06144645810127258,-2.458956718444824,-4.456430435180664,-7.280048370361328,-11.45009994506836,-8.826153755187988,-5.941107749938965,-2.4547300338745117
1,Beyond - 光辉岁月.mp3,0.25407707691192627,0.10469430685043335,1732.633990797274,2141.340462617122,3858.1266704358554,0.06867040864454334,-179.62852478027344,111.99337005615234,14.00461196899414,35.960350036621094,-2.6848866939544678,7.564123630523682,-11.486462593078613,-4.446909427642822,-9.902225494384766,3.24055814743042,-2.8742547035217285,0.9029874801635742,-12.051533699035645,-1.2610336542129517,-2.034453868865967,0.41933536529541016,-8.479333877563477,1.2396754026412964,-0.2361392378807068,8.759366989135742
2,年少有为.mp3,0.38627690076828003,0.10947483032941818,1108.625915605483,1523.807012991366,2222.853225377322,0.03953301869678793,-204.77947998046875,147.21006774902344,-6.525630950927734,29.125980377197266,16.996118545532227,12.759794235229492,8.663531303405762,3.2974536418914795,-1.0222845077514648,-1.0711073875427246,-3.5437400341033936,3.0259313583374023,0.40529951453208923,6.044105052947998,0.16609470546245575,0.9154889583587646,-2.194894313812256,-0.48092150688171387,-7.3074235916137695,-0.8155385255813599
3,All Fills Down.mp3,0.313690721988678,0.1315762847661972,2606.620548223436,2383.077546135828,4990.469823311726,0.12672485729489164,-140.58924865722656,74.3895492553711,-11.11883544921875,21.995004653930664,-6.233360767364502,0.8258135914802551,-4.629289627075195,-5.356466293334961,1.403420090675354,-8.516942024230957,-11.624351501464844,-6.3366899490356445,-4.377079486846924,-5.88604211807251,-8.202978134155273,-5.090773582458496,-8.898552894592285,-4.709634780883789,-6.3025689125061035,-1.0727404356002808
4,Monsters.mp3,0.2414141744375229,0.16253237426280975,2505.275138593865,2761.981872340994,5501.808397983988,0.08684225643382353,-162.27731323242188,79.09392547607422,23.077545166015625,14.908117294311523,7.748233795166016,-7.450286865234375,6.3808183670043945,-10.236665725708008,-12.497106552124023,-7.825443267822266,-20.06772232055664,-12.45455551147461,-23.33470344543457,-8.489988327026367,-18.848514556884766,-6.177270889282227,-2.242055892944336,-6.246187686920166,-0.8525668382644653,-10.377793312072754
5,梁静茹 - 勇气.mp3,0.28163570165634155,0.07284103333950043,1099.1704104862536,1534.4088923785725,2088.3290388266737,0.04576540731424149,-299.433837890625,137.01290893554688,11.258953094482422,18.92293930053711,10.467696189880371,4.926347255706787,3.709702730178833,2.980926036834717,-3.349597215652466,1.4822461605072021,-5.9744462966918945,-3.0205564498901367,-3.4970245361328125,-1.5114505290985107,-5.19067907333374,-3.3949499130249023,-1.5820719003677368,1.536871075630188,-1.4850324392318726,-1.7875980138778687
6,棉子 - 勇气.mp3,0.23490983247756958,0.1263773888349533,2322.642486220364,2496.8475458115577,5000.911426839445,0.10148426918053406,-164.99627685546875,96.44911193847656,-10.250741004943848,2.9836466312408447,-0.05962643399834633,-12.903253555297852,1.1683530807495117,-13.394035339355469,0.1756729781627655,-9.300291061401367,-12.892558097839355,-5.733165740966797,-15.943723678588867,5.211681365966797,-6.0882768630981445,6.679417133331299,2.9284722805023193,7.997832298278809,5.164038181304932,6.045356273651123
7,一次就好.mp3,0.2867901027202606,0.039300836622714996,1416.7358027366622,1484.2796451907102,2643.4006823843847,0.08161364103618421,-300.4605407714844,140.14111328125,-23.256851196289062,12.51954460144043,1.0613224506378174,-4.302250385284424,-9.392745018005371,-7.684600353240967,-8.252224922180176,-4.1754655838012695,-15.972617149353027,-8.683748245239258,-11.392226219177246,-8.582121849060059,-8.511369705200195,-5.903388977050781,-7.091619968414307,-4.238378524780273,-8.362504959106445,-4.965982437133789
